unique_id,ds,actuals,forecasts
FOODS_1_108_CA_3,2015-08-15,2.0,
FOODS_1_108_CA_3,2015-08-16,5.0,
FOODS_1_108_CA_3,2015-08-17,4.0,
FOODS_1_108_CA_3,2015-08-18,6.0,
FOODS_1_108_CA_3,2015-08-19,6.0,
FOODS_1_108_CA_3,2015-08-20,1.0,
FOODS_1_108_CA_3,2015-08-21,2.0,
FOODS_1_108_CA_3,2015-08-22,4.0,
FOODS_1_108_CA_3,2015-08-23,0.0,
FOODS_1_108_CA_3,2015-08-24,0.0,
FOODS_1_108_CA_3,2015-08-25,0.0,
FOODS_1_108_CA_3,2015-08-26,16.0,
FOODS_1_108_CA_3,2015-08-27,8.0,
FOODS_1_108_CA_3,2015-08-28,9.0,
FOODS_1_108_CA_3,2015-08-29,2.0,
FOODS_1_108_CA_3,2015-08-30,4.0,
FOODS_1_108_CA_3,2015-08-31,1.0,
FOODS_1_108_CA_3,2015-09-01,2.0,
FOODS_1_108_CA_3,2015-09-02,0.0,
FOODS_1_108_CA_3,2015-09-03,1.0,
FOODS_1_108_CA_3,2015-09-04,4.0,
FOODS_1_108_CA_3,2015-09-05,5.0,
FOODS_1_108_CA_3,2015-09-06,6.0,
FOODS_1_108_CA_3,2015-09-07,9.0,
FOODS_1_108_CA_3,2015-09-08,5.0,
FOODS_1_108_CA_3,2015-09-09,0.0,
FOODS_1_108_CA_3,2015-09-10,0.0,
FOODS_1_108_CA_3,2015-09-11,0.0,
FOODS_1_108_CA_3,2015-09-12,0.0,
FOODS_1_108_CA_3,2015-09-13,0.0,
FOODS_1_108_CA_3,2015-09-14,2.0,
FOODS_1_108_CA_3,2015-09-15,0.0,
FOODS_1_108_CA_3,2015-09-16,6.0,
FOODS_1_108_CA_3,2015-09-17,3.0,
FOODS_1_108_CA_3,2015-09-18,1.0,
FOODS_1_108_CA_3,2015-09-19,10.0,
FOODS_1_108_CA_3,2015-09-20,2.0,
FOODS_1_108_CA_3,2015-09-21,1.0,
FOODS_1_108_CA_3,2015-09-22,1.0,
FOODS_1_108_CA_3,2015-09-23,6.0,
FOODS_1_108_CA_3,2015-09-24,1.0,
FOODS_1_108_CA_3,2015-09-25,4.0,
FOODS_1_108_CA_3,2015-09-26,4.0,
FOODS_1_108_CA_3,2015-09-27,2.0,
FOODS_1_108_CA_3,2015-09-28,2.0,
FOODS_1_108_CA_3,2015-09-29,3.0,
FOODS_1_108_CA_3,2015-09-30,0.0,
FOODS_1_108_CA_3,2015-10-01,4.0,
FOODS_1_108_CA_3,2015-10-02,3.0,
FOODS_1_108_CA_3,2015-10-03,3.0,
FOODS_1_108_CA_3,2015-10-04,10.0,
FOODS_1_108_CA_3,2015-10-05,2.0,
FOODS_1_108_CA_3,2015-10-06,2.0,
FOODS_1_108_CA_3,2015-10-07,1.0,
FOODS_1_108_CA_3,2015-10-08,5.0,
FOODS_1_108_CA_3,2015-10-09,7.0,
FOODS_1_108_CA_3,2015-10-10,5.0,
FOODS_1_108_CA_3,2015-10-11,2.0,
FOODS_1_108_CA_3,2015-10-12,2.0,
FOODS_1_108_CA_3,2015-10-13,0.0,
FOODS_1_108_CA_3,2015-10-14,5.0,
FOODS_1_108_CA_3,2015-10-15,3.0,
FOODS_1_108_CA_3,2015-10-16,3.0,
FOODS_1_108_CA_3,2015-10-17,9.0,
FOODS_1_108_CA_3,2015-10-18,3.0,
FOODS_1_108_CA_3,2015-10-19,2.0,
FOODS_1_108_CA_3,2015-10-20,3.0,
FOODS_1_108_CA_3,2015-10-21,1.0,
FOODS_1_108_CA_3,2015-10-22,5.0,
FOODS_1_108_CA_3,2015-10-23,4.0,
FOODS_1_108_CA_3,2015-10-24,6.0,
FOODS_1_108_CA_3,2015-10-25,3.0,
FOODS_1_108_CA_3,2015-10-26,4.0,
FOODS_1_108_CA_3,2015-10-27,5.0,
FOODS_1_108_CA_3,2015-10-28,7.0,
FOODS_1_108_CA_3,2015-10-29,10.0,
FOODS_1_108_CA_3,2015-10-30,5.0,
FOODS_1_108_CA_3,2015-10-31,2.0,
FOODS_1_108_CA_3,2015-11-01,0.0,
FOODS_1_108_CA_3,2015-11-02,0.0,
FOODS_1_108_CA_3,2015-11-03,3.0,
FOODS_1_108_CA_3,2015-11-04,1.0,
FOODS_1_108_CA_3,2015-11-05,5.0,
FOODS_1_108_CA_3,2015-11-06,5.0,
FOODS_1_108_CA_3,2015-11-07,2.0,
FOODS_1_108_CA_3,2015-11-08,1.0,
FOODS_1_108_CA_3,2015-11-09,3.0,
FOODS_1_108_CA_3,2015-11-10,1.0,
FOODS_1_108_CA_3,2015-11-11,11.0,
FOODS_1_108_CA_3,2015-11-12,3.0,
FOODS_1_108_CA_3,2015-11-13,0.0,
FOODS_1_108_CA_3,2015-11-14,1.0,
FOODS_1_108_CA_3,2015-11-15,0.0,
FOODS_1_108_CA_3,2015-11-16,0.0,
FOODS_1_108_CA_3,2015-11-17,0.0,
FOODS_1_108_CA_3,2015-11-18,1.0,
FOODS_1_108_CA_3,2015-11-19,2.0,
FOODS_1_108_CA_3,2015-11-20,2.0,
FOODS_1_108_CA_3,2015-11-21,2.0,
FOODS_1_108_CA_3,2015-11-22,5.0,
FOODS_1_108_CA_3,2015-11-23,1.0,
FOODS_1_108_CA_3,2015-11-24,5.0,
FOODS_1_108_CA_3,2015-11-25,6.0,
FOODS_1_108_CA_3,2015-11-26,2.0,
FOODS_1_108_CA_3,2015-11-27,2.0,
FOODS_1_108_CA_3,2015-11-28,4.0,
FOODS_1_108_CA_3,2015-11-29,1.0,
FOODS_1_108_CA_3,2015-11-30,2.0,
FOODS_1_108_CA_3,2015-12-01,2.0,
FOODS_1_108_CA_3,2015-12-02,1.0,
FOODS_1_108_CA_3,2015-12-03,0.0,
FOODS_1_108_CA_3,2015-12-04,0.0,
FOODS_1_108_CA_3,2015-12-05,0.0,
FOODS_1_108_CA_3,2015-12-06,0.0,
FOODS_1_108_CA_3,2015-12-07,0.0,
FOODS_1_108_CA_3,2015-12-08,0.0,
FOODS_1_108_CA_3,2015-12-09,2.0,
FOODS_1_108_CA_3,2015-12-10,1.0,
FOODS_1_108_CA_3,2015-12-11,3.0,
FOODS_1_108_CA_3,2015-12-12,3.0,
FOODS_1_108_CA_3,2015-12-13,1.0,
FOODS_1_108_CA_3,2015-12-14,3.0,
FOODS_1_108_CA_3,2015-12-15,5.0,
FOODS_1_108_CA_3,2015-12-16,9.0,
FOODS_1_108_CA_3,2015-12-17,3.0,
FOODS_1_108_CA_3,2015-12-18,1.0,
FOODS_1_108_CA_3,2015-12-19,1.0,
FOODS_1_108_CA_3,2015-12-20,6.0,
FOODS_1_108_CA_3,2015-12-21,1.0,
FOODS_1_108_CA_3,2015-12-22,3.0,
FOODS_1_108_CA_3,2015-12-23,4.0,
FOODS_1_108_CA_3,2015-12-24,0.0,
FOODS_1_108_CA_3,2015-12-25,0.0,
FOODS_1_108_CA_3,2015-12-26,2.0,
FOODS_1_108_CA_3,2015-12-27,2.0,
FOODS_1_108_CA_3,2015-12-28,0.0,
FOODS_1_108_CA_3,2015-12-29,6.0,
FOODS_1_108_CA_3,2015-12-30,1.0,
FOODS_1_108_CA_3,2015-12-31,2.0,
FOODS_1_108_CA_3,2016-01-01,1.0,
FOODS_1_108_CA_3,2016-01-02,6.0,
FOODS_1_108_CA_3,2016-01-03,6.0,
FOODS_1_108_CA_3,2016-01-04,0.0,
FOODS_1_108_CA_3,2016-01-05,0.0,
FOODS_1_108_CA_3,2016-01-06,0.0,
FOODS_1_108_CA_3,2016-01-07,0.0,
FOODS_1_108_CA_3,2016-01-08,6.0,
FOODS_1_108_CA_3,2016-01-09,4.0,
FOODS_1_108_CA_3,2016-01-10,2.0,
FOODS_1_108_CA_3,2016-01-11,0.0,
FOODS_1_108_CA_3,2016-01-12,0.0,
FOODS_1_108_CA_3,2016-01-13,0.0,
FOODS_1_108_CA_3,2016-01-14,0.0,
FOODS_1_108_CA_3,2016-01-15,7.0,
FOODS_1_108_CA_3,2016-01-16,3.0,
FOODS_1_108_CA_3,2016-01-17,2.0,
FOODS_1_108_CA_3,2016-01-18,1.0,
FOODS_1_108_CA_3,2016-01-19,2.0,
FOODS_1_108_CA_3,2016-01-20,5.0,
FOODS_1_108_CA_3,2016-01-21,8.0,
FOODS_1_108_CA_3,2016-01-22,3.0,
FOODS_1_108_CA_3,2016-01-23,13.0,
FOODS_1_108_CA_3,2016-01-24,0.0,
FOODS_1_108_CA_3,2016-01-25,1.0,
FOODS_1_108_CA_3,2016-01-26,0.0,
FOODS_1_108_CA_3,2016-01-27,0.0,
FOODS_1_108_CA_3,2016-01-28,0.0,
FOODS_1_108_CA_3,2016-01-29,1.0,
FOODS_1_108_CA_3,2016-01-30,3.0,
FOODS_1_108_CA_3,2016-01-31,5.0,
FOODS_1_108_CA_3,2016-02-01,9.0,
FOODS_1_108_CA_3,2016-02-02,10.0,
FOODS_1_108_CA_3,2016-02-03,5.0,
FOODS_1_108_CA_3,2016-02-04,4.0,
FOODS_1_108_CA_3,2016-02-05,0.0,
FOODS_1_108_CA_3,2016-02-06,5.0,
FOODS_1_108_CA_3,2016-02-07,7.0,
FOODS_1_108_CA_3,2016-02-08,1.0,
FOODS_1_108_CA_3,2016-02-09,0.0,
FOODS_1_108_CA_3,2016-02-10,3.0,
FOODS_1_108_CA_3,2016-02-11,16.0,
FOODS_1_108_CA_3,2016-02-12,5.0,
FOODS_1_108_CA_3,2016-02-13,3.0,
FOODS_1_108_CA_3,2016-02-14,4.0,
FOODS_1_108_CA_3,2016-02-15,0.0,
FOODS_1_108_CA_3,2016-02-16,0.0,
FOODS_1_108_CA_3,2016-02-17,2.0,
FOODS_1_108_CA_3,2016-02-18,2.0,
FOODS_1_108_CA_3,2016-02-19,7.0,
FOODS_1_108_CA_3,2016-02-20,3.0,
FOODS_1_108_CA_3,2016-02-21,3.0,
FOODS_1_108_CA_3,2016-02-22,4.0,
FOODS_1_108_CA_3,2016-02-23,2.0,
FOODS_1_108_CA_3,2016-02-24,1.0,
FOODS_1_108_CA_3,2016-02-25,0.0,
FOODS_1_108_CA_3,2016-02-26,2.0,
FOODS_1_108_CA_3,2016-02-27,1.0,
FOODS_1_108_CA_3,2016-02-28,1.0,
FOODS_1_108_CA_3,2016-02-29,5.0,
FOODS_1_108_CA_3,2016-03-01,6.0,
FOODS_1_108_CA_3,2016-03-02,2.0,
FOODS_1_108_CA_3,2016-03-03,1.0,
FOODS_1_108_CA_3,2016-03-04,1.0,
FOODS_1_108_CA_3,2016-03-05,1.0,
FOODS_1_108_CA_3,2016-03-06,1.0,
FOODS_1_108_CA_3,2016-03-07,16.0,
FOODS_1_108_CA_3,2016-03-08,3.0,
FOODS_1_108_CA_3,2016-03-09,9.0,
FOODS_1_108_CA_3,2016-03-10,2.0,
FOODS_1_108_CA_3,2016-03-11,0.0,
FOODS_1_108_CA_3,2016-03-12,0.0,
FOODS_1_108_CA_3,2016-03-13,0.0,
FOODS_1_108_CA_3,2016-03-14,0.0,
FOODS_1_108_CA_3,2016-03-15,0.0,
FOODS_1_108_CA_3,2016-03-16,3.0,
FOODS_1_108_CA_3,2016-03-17,3.0,
FOODS_1_108_CA_3,2016-03-18,4.0,
FOODS_1_108_CA_3,2016-03-19,3.0,
FOODS_1_108_CA_3,2016-03-20,1.0,
FOODS_1_108_CA_3,2016-03-21,5.0,
FOODS_1_108_CA_3,2016-03-22,4.0,
FOODS_1_108_CA_3,2016-03-23,3.0,
FOODS_1_108_CA_3,2016-03-24,0.0,
FOODS_1_108_CA_3,2016-03-25,0.0,
FOODS_1_108_CA_3,2016-03-26,0.0,
FOODS_1_108_CA_3,2016-03-27,1.0,
FOODS_1_108_CA_3,2016-03-28,0.0,
FOODS_1_108_CA_3,2016-03-29,1.0,
FOODS_1_108_CA_3,2016-03-30,2.0,
FOODS_1_108_CA_3,2016-03-31,3.0,
FOODS_1_108_CA_3,2016-04-01,2.0,
FOODS_1_108_CA_3,2016-04-02,2.0,
FOODS_1_108_CA_3,2016-04-03,4.0,
FOODS_1_108_CA_3,2016-04-04,1.0,
FOODS_1_108_CA_3,2016-04-05,3.0,
FOODS_1_108_CA_3,2016-04-06,2.0,
FOODS_1_108_CA_3,2016-04-07,3.0,
FOODS_1_108_CA_3,2016-04-08,5.0,
FOODS_1_108_CA_3,2016-04-09,5.0,
FOODS_1_108_CA_3,2016-04-10,3.0,
FOODS_1_108_CA_3,2016-04-11,0.0,
FOODS_1_108_CA_3,2016-04-12,7.0,
FOODS_1_108_CA_3,2016-04-13,5.0,
FOODS_1_108_CA_3,2016-04-14,0.0,
FOODS_1_108_CA_3,2016-04-15,2.0,
FOODS_1_108_CA_3,2016-04-16,11.0,
FOODS_1_108_CA_3,2016-04-17,0.0,
FOODS_1_108_CA_3,2016-04-18,3.0,
FOODS_1_108_CA_3,2016-04-19,4.0,
FOODS_1_108_CA_3,2016-04-20,3.0,
FOODS_1_108_CA_3,2016-04-21,4.0,
FOODS_1_108_CA_3,2016-04-22,3.0,
FOODS_1_108_CA_3,2016-04-23,3.0,
FOODS_1_108_CA_3,2016-04-24,2.0,
FOODS_1_108_CA_3,2016-04-25,1.0,
FOODS_1_108_CA_3,2016-04-26,0.0,
FOODS_1_108_CA_3,2016-04-27,4.0,
FOODS_1_108_CA_3,2016-04-28,2.0,
FOODS_1_108_CA_3,2016-04-29,4.0,
FOODS_1_108_CA_3,2016-04-30,0.0,
FOODS_1_108_CA_3,2016-05-01,0.0,
FOODS_1_108_CA_3,2016-05-02,3.0,
FOODS_1_108_CA_3,2016-05-03,5.0,
FOODS_1_108_CA_3,2016-05-04,4.0,
FOODS_1_108_CA_3,2016-05-05,0.0,
FOODS_1_108_CA_3,2016-05-06,0.0,
FOODS_1_108_CA_3,2016-05-07,0.0,
FOODS_1_108_CA_3,2016-05-08,0.0,
FOODS_1_108_CA_3,2016-05-09,0.0,
FOODS_1_108_CA_3,2016-05-10,0.0,
FOODS_1_108_CA_3,2016-05-11,0.0,
FOODS_1_108_CA_3,2016-05-12,4.0,
FOODS_1_108_CA_3,2016-05-13,6.0,
FOODS_1_108_CA_3,2016-05-14,1.0,
FOODS_1_108_CA_3,2016-05-15,0.0,
FOODS_1_108_CA_3,2016-05-16,0.0,1.3020342588424683
FOODS_1_108_CA_3,2016-05-17,0.0,1.6788389682769775
FOODS_1_108_CA_3,2016-05-18,0.0,2.439373731613159
FOODS_1_108_CA_3,2016-05-19,1.0,1.5250509977340698
FOODS_1_108_CA_3,2016-05-20,5.0,1.2971371412277222
FOODS_1_108_CA_3,2016-05-21,5.0,1.4903278350830078
FOODS_1_108_CA_3,2016-05-22,2.0,1.0546510219573975
FOODS_1_108_CA_3,2016-05-23,0.0,1.1145873069763184
FOODS_1_108_CA_3,2016-05-24,0.0,1.1523652076721191
FOODS_1_108_CA_3,2016-05-25,0.0,2.2938337326049805
FOODS_1_108_CA_3,2016-05-26,0.0,1.9111998081207275
FOODS_1_108_CA_3,2016-05-27,0.0,1.9247052669525146
FOODS_1_108_CA_3,2016-05-28,0.0,2.850404977798462
FOODS_2_019_CA_3,2015-01-01,12.0,
FOODS_2_019_CA_3,2015-01-02,20.0,
FOODS_2_019_CA_3,2015-01-03,10.0,
FOODS_2_019_CA_3,2015-01-04,29.0,
FOODS_2_019_CA_3,2015-01-05,25.0,
FOODS_2_019_CA_3,2015-01-06,13.0,
FOODS_2_019_CA_3,2015-01-07,12.0,
FOODS_2_019_CA_3,2015-01-08,10.0,
FOODS_2_019_CA_3,2015-01-09,11.0,
FOODS_2_019_CA_3,2015-01-10,15.0,
FOODS_2_019_CA_3,2015-01-11,23.0,
FOODS_2_019_CA_3,2015-01-12,11.0,
FOODS_2_019_CA_3,2015-01-13,9.0,
FOODS_2_019_CA_3,2015-01-14,8.0,
FOODS_2_019_CA_3,2015-01-15,17.0,
FOODS_2_019_CA_3,2015-01-16,10.0,
FOODS_2_019_CA_3,2015-01-17,13.0,
FOODS_2_019_CA_3,2015-01-18,13.0,
FOODS_2_019_CA_3,2015-01-19,11.0,
